Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
69,0.011369705200195312,0.010022598444183935,1.2435666817599136,1.2508687532828753,0.07960632356716213,0.052444366347854994,0.07082864259134602,0.09178501311503828,-0.05937324920460497,-0.009400219391425036,0.023669937440088596,0.025016233641863127,0.018825204170313893,0.01098579625492429,0.9977776120100191,0.9995430412600921
70,0.00984811782836914,0.010022440174539479,1.259688625528474,1.2513063434754097,0.012820480390522554,0.05171694651540863,0.1919481961159175,0.1128229410863747,0.056032072328174344,-0.00527665200627933,-0.006279947094696661,0.021730834999544833,0.003548916436304516,0.01098579625492429,0.998402911818283,0.9989987432065575
71,0.009546995162963867,0.010022362997365553,1.272421978014217,1.2547351717506432,0.017931610629106504,0.03717220411063644,0.0807276806699948,0.10375673887850145,0.05169255047513467,0.021085269333507732,-0.001775042374883123,0.009008345092058972,0.008690669476388671,0.009977629867460966,0.9986236536924185,0.9985132827553507
72,0.009157419204711914,0.010022146394820889,1.2494402859009117,1.2545644557146929,0.01638077913974509,0.017156194884425796,0.11761792309253627,0.09917280188126554,0.017688953783188733,0.0346907521291617,0.049504251189282714,0.010947447532602737,0.0068640303103774895,0.00777734989338308,0.9985936686741724,0.9984982902462277
73,0.008894205093383789,0.010022007432214694,1.2324309828846047,1.2545644557146929,-0.0006984235822689311,0.014600629765133821,0.2780274650675969,0.1547830596042269,0.007626925859431358,0.0346907521291617,-0.023142813740440638,-0.004027494734789892,0.001817154065923551,0.005206473373341003,0.9997014244889375,0.9986086611832954
74,0.00903463363647461,0.010021987026684906,1.245252205577731,1.2473462457393214,0.027617670837845554,0.017156194884425796,0.1865727773716248,0.15209535023208054,0.013595759247992863,0.0156423565155908,-0.010693035479273588,-0.006234038927078356,0.014198932886216369,0.00777734989338308,0.9997495709564482,0.999162539090678
75,0.009661197662353516,0.010022008474239803,1.239486829788478,1.2423695176831044,0.025233357542935875,0.02080706834134048,0.19214085860847807,0.18935681799005144,0.015469605934373009,0.014532682591182936,0.003040917117256851,-0.0038260591810083686,0.011529402853634838,0.009196716582006163,0.9998092402979479,0.9997254977226928
76,0.008919239044189453,0.01002172262892922,1.2363960781636494,1.2379414539760636,0.029104575173961172,0.026425514190390714,0.19365581068992,0.19289833464919903,0.031468423848529985,0.014532682591182936,0.023641088830028724,-0.0038260591810083686,0.012734005109326634,0.012131703981480736,0.9991439747770566,0.9997254977226928
77,0.00881505012512207,0.010021654123498439,1.235538083784137,1.2379414539760636,0.02486488634052214,0.026425514190390714,0.20086522459745804,0.19289833464919903,0.004909456975165501,0.014532682591182936,0.02054178339295464,0.011791350255105745,0.010599942570318157,0.012131703981480736,0.9997207478014808,0.9997351593789645
78,0.008795738220214844,0.01002151573122493,1.2355654797235127,1.235980778943581,0.024960413581827795,0.025096885562381835,0.20064171426376665,0.19714876247684332,0.004591596780746929,0.010189531454769255,0.02061444992834057,0.020578116660647607,0.010597625991362065,0.011064672711976496,0.9997207870283092,0.999720767414895
79,0.011431455612182617,0.010021854414837938,1.250195864362701,1.235980778943581,0.050462780810979574,0.027032494377894484,0.1019693828520265,0.19714876247684332,-0.0514661241399501,0.004750526877956214,0.022759775005466956,0.021687112466903764,0.006629811571147457,0.010598784280840112,0.9983933474869726,0.9994323612892687
80,0.010929107666015625,0.010021751468209014,1.249918602630648,1.2427420411770802,0.04623293129233562,0.03559667243708171,0.12422706144412521,0.16243438785394593,-0.03136141634327581,-0.013384909781264439,0.017976176487518276,0.020578116660647607,0.006063928422200527,0.008613718781254762,0.999328047948182,0.9995243978748314
