Transformation Number,Time Between Messages,Moving Average Time Between Messages,Translation_x,Filtered Translation_x,Translation_y,Filtered Translation_y,Translation_z,Filtered Translation_z,Rotation_x,Filtered Rotation_x,Rotation_y,Filtered Rotation_y,Rotation_z,Filtered Rotation_z,Rotation_w,Filtered Rotation_w
216,0.009764909744262695,0.01004267233489314,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5121596708134124e-07,4.398248124447155e-07,0.9999999999999886,0.9999999999998617
217,0.01246786117553711,0.010042941340494447,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4997399272855963e-07,1.512573710726878e-07,0.9999999999999888,0.9999999999999886
218,0.010037899017333984,0.01004210202173895,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0982049021277547e-06,1.512573710726878e-07,0.9999999999993969,0.9999999999999886
219,0.011368751525878906,0.01004225919583775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21443116178657e-07,5.363295416299991e-07,0.9999999999995755,0.999999999999782
220,0.008478164672851562,0.010041757607559779,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5127873997933197e-07,5.363609280789945e-07,0.9999999999999886,0.999999999999782
221,0.011690616607666016,0.010041967288297973,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4804214591787597e-07,5.847426310482665e-07,0.9999999999999692,0.9999999999997724
222,0.008720636367797852,0.01004126497169855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3493460793156945e-08,1.9966044294860397e-07,0.9999999999999999,0.9999999999999789
223,0.00789332389831543,0.010040969011004867,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0316567477686522e-06,1.9966044294860397e-07,0.9999999999994679,0.9999999999999789
224,0.00919032096862793,0.010041432400174381,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5111304718651244e-07,1.995775965521942e-07,0.9999999999999886,0.9999999999999789
225,0.012291431427001953,0.010041837631655021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4363717690062687e-07,1.4737511204356967e-07,0.9999999999999897,0.9999999999999891
226,0.011255979537963867,0.010041513576705982,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3502523321662355e-08,1.4737511204356967e-07,0.9999999999999999,0.9999999999999891
227,0.010028600692749023,0.010040341811216744,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981874085656003e-06,1.4737511204356967e-07,0.9999999999993969,0.9999999999999891
228,0.011534690856933594,0.010040806820653933,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632654798805754e-07,2.5345132839060113e-07,0.999999999999934,0.9999999999999618
229,0.01036381721496582,0.010040348070932044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3503554274763022e-08,1.883845170776692e-07,0.9999999999999999,0.9999999999999669
230,0.010632753372192383,0.010040267322763674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405768835675316e-07,4.5192118172405354e-07,0.9999999999998539,0.999999999999894
231,0.007829427719116211,0.010039477706326214,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512093512623375e-07,2.5723741557145643e-07,0.9999999999999886,0.9999999999999614
232,0.011008739471435547,0.010040035021037376,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.674213872915583e-08,1.1897574499574667e-07,0.9999999999999962,0.9999999999999925
233,0.0075037479400634766,0.010038973625581132,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.326254692862996e-08,1.1897574499574667e-07,0.999999999999999,0.9999999999999925
234,0.009176015853881836,0.01003918716450645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095981249260437e-07,1.1897574499574667e-07,0.9999999999997482,0.9999999999999925
235,0.010380268096923828,0.010039285442686684,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.688293345355688e-08,9.181253609135636e-08,0.9999999999999953,0.9999999999999958
236,0.00988149642944336,0.0100391206159472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.864933371237726e-09,7.007274019109342e-08,1.0,0.9999999999999971
237,0.012337446212768555,0.010039648760256703,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091142608661137e-07,4.029985971598353e-07,0.9999999999997485,0.9999999999998719
238,0.0057218074798583984,0.010038342912374177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830290324423259e-07,2.8995598294794143e-07,0.9999999999998833,0.9999999999999394
239,0.010479211807250977,0.010038670323427937,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.369292890793297e-08,2.8336098067512944e-07,0.9999999999999964,0.9999999999999398
240,0.007813453674316406,0.010038733736972736,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092834584109771e-07,5.960716466542198e-07,0.9999999999997484,0.9999999999998159
241,0.010415792465209961,0.010038469980478389,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70523472698658e-08,2.9004068985609586e-07,0.9999999999999952,0.9999999999999393
242,0.00896143913269043,0.01003791887710513,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.604378701971444e-08,9.654806714479012e-08,0.9999999999999953,0.9999999999999953
243,0.01230168342590332,0.010039157859353078,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091992235696528e-07,4.031257854197593e-07,0.9999999999997485,0.9999999999998719
244,0.00953984260559082,0.010038032031925876,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076767644645719e-07,3.523645558672188e-07,0.9999999999998154,0.9999999999999053
